year	rank	votes	artist	song	filename	source	lyrics	language
2009	6	465	Winny Puhh	Peegelpõrand 	lyrics-winny_puhh-peegelporand	1	"Käes oli reede õhtu, oli jälle nädal läbi, tahtsin lülitada välja ennast, mitte tunda häbi. Tahtsin lõõgastuda pisut, tundsin elu kiiva kisub, oli ammu mulle peale tulnud pidutsemisisu. Vaatsin kella, poolteist tundi mul on aega, mõtlesin, et võtan viimast filmikunsti kaeda. Tegin endal külma joogi, panin valmis piduriided, et kui film on läbi, olen värske, jälle kiire. Vajusin ma tugitooli, laenutasin pornofilmi, mul oli tunne, et peaksin puhkama oma silmi, ooo mõnusatel paljastel kehadel..õõ..film läks käima, aga miskit polnud teha, sest ekraani täitsid ainult paljad mehed, kelle jöldöde eest puudusid viigilehed ja ma ootasin ja lootsin, millal tuleb mängu naine, et lõppeks see porr minu jaoks ebamaine. Peded tegid peegelpõrandapeal kükke, jalas polnud pükse, jalas polnud pükse. Peded tegid peegelpõrandapeal kükke, jalas polnud pükse pükse! Peded tegid peegelpõrandapeal kükke, jalas polnud pükse, jalas polnud pükse. Peded tegid peegelpõrandapeal kükke, jalas polnud pükse pükse! Loobusin ma filmist, tahtsin minna tantsima, sest kujutad sa ette, mulle meeldib tantsida. Tegin selgeks kuhu minna, klubi uus mul meeldib see, tellisin ma takso, istusin tagaistmele. Ütlesin ma lugupeetud taksojuht, mis oleks kui, viiksite mind kus kõlblik oleks härrasmehele. See juht, Sergei oli väljapeetud mees: nahkvest, kuldkett ja vuntsid ees. Tema jutt oli imal ja mind see pisut eksitas, sest vuntsid okei, aga vest ei ole seksikas. Pildus imelikke vihjed, tegi ettepanekuid mul uhkeid. Kahtlustasin kohe teda tagantpanemise suhtes. Äkki peatus, avas ukse, ütles: \""Olete nüüd kohal.\"" Olin seal ma esmaskordselt, ettevaatust kõrvus kohas. Peded tegid peegelpõrandapeal kükke, jalas polnud pükse, jalas polnud pükse. Peded tegid peegelpõrandapeal kükke, jalas polnud pükse pükse! Peded tegid peegelpõrandapeal kükke, jalas polnud pükse, jalas polnud pükse. Peded tegid peegelpõrandapeal kükke, jalas polnud pükse pükse! Ma põgenesin maale metsa vanaema manu, kus heterod kõik heina teevad, kasvatavad kanu. Et piinlikuse röga kurgust välja saaks köhitud, mind pruunid meritähed, mõtteis silmist oleks pühitud. Jõin melissiteed ja sõin värsket keedu muna ja metsavahitütre peale lakas panin ona. \""Loe mul muinasjuttu,\"" õhtul väsinuna sängis vanaemalt palusin, köögis Vikerraadio mängis. \""Elas kord printsess\"" algus tundub soodne, ta oli veidi erinev, trendikas ja moodne. A tundub, et ta öösiti oleks kuskil käind, sest ta Jimmy Choo stilettodel kõik kontsaplekid läind. Siis nuhk tal pandi sappa, kes läbi tormi, tuiskude, jõudis järve äärde, kus terve meeskond uiskudel, kükkis peaga suudlesid, ää-ära räägi. Muinasjutt mul tagasi tõi jälle nightmare'i. Kus... Peded tegid peegelpõrandapeal kükke, jalas polnud pükse, jalas polnud pükse. Peded tegid peegelpõrandapeal kükke, jalas polnud pükse pükse! Peded tegid peegelpõrandapeal kükke, jalas polnud pükse, jalas polnud pükse. Peded tegid peegelpõrandapeal kükke, jalas polnud pükse pükse! Peded tegid peegelpõrandapeal kükke, jalas polnud pükse, jalas polnud pükse. Peded tegid peegelpõrandapeal kükke, jalas polnud pükse pükse! Peded tegid peegelpõrandapeal kükke, jalas polnud pükse, jalas polnud pükse. Peded tegid peegelpõrandapeal kükke, jalas polnud pükse pükse!"	et
2009	7	463	Liisi Koikson Ja Marko Matvere	Tuulevaiksel Ööl 	lyrics-liisi_koikson-tuulevaiksel_ool	1	Koikson: Tuulevaiksel ööl, tean mismoodi lööb udukell su laevaninas, paigal püsib aeg. Tuulevaiksel ööl, süda kiirelt lööb - oodanud sind olen kaua, veidi jäänud veel. Sulle tahan hüüda juba veel ja veel ja veel, tuulesuund on nord, nüüd on minu kord teha tormi sinu südames. Tätte: Tuulevaikne öö, udukell vaid lööb. Käed, mis tahtsid rooliratast tahavad nüüd sind. Kumer silmapiir, lahku meid kord viis. Sina otsid valget purje, mina otsin maad. Sulle tahan hüüda juba veel ja veel ja veel, tuulesuund on nord, nüüd on minu kord teha tormi sinu südames. Koos (x2): Sulle tahan hüüda juba veel ja veel ja veel, tuulesuund on nord, nüüd on minu kord teha tormi sinu südames.	et
2009	8	441	Bedwetters	Long.Some.Distance 	lyrics-bedwetters-long_some_distance	1	You just can't tell when you're longing for more You just can't tell when you're hooked up for sure Imagine, time getting slower by the second minutes turn into hours, they really do so fragile, like a flower in the wind you might break, its too much to take for you You just can't tell when you're longing for more You just can't tell when you're hooked up for sure Imagine, wind touching you like an angel when you stand alone, so on your own So fragile, like a snowflake in the sky you might melt, when you touch the ground. You just can't tell when you're longing for more You just can't tell when you're hooked up for sure.	en
2009	9	417	The Sun	Tõusva Päikese Poole 	lyrics-tanel_padar-tousva_paikese_poole	1	Vasakul on linnutee tähetolmune, paremal on suur komeet. Üles leidmata on veel kosmose vikerkaar. Küllap seegi aeg on ees. Näha kaartidelt kodune on süsteem. Tean, et elu on ilus veel. Tõusva päikese poole kihutan ma üle lahke taeva. Hea ja tore on olla sinuga seal, oma lendavas laevas. Mida ootab rännumees? Kas ta ka ise teab? Kus me viimaks kohtume? Silmapiiri otsides leiame sõbra hea nurga pealt või üle tee. Paistab valguse kiirguses planeet. Tean, et elu on ilus veel. Tõusva päikese poole kihutan ma üle lahke taeva. Hea ja tore on olla sinuga seal, oma lendavas laevas. Tõusva päikese poole kihutan ma üle lahke taeva. Hea ja tore on olla sinuga seal, oma lendavas laevas. Tõusva päikese poole kihutan ma üle lahke taeva. Hea ja tore on olla sinuga seal, oma lendavas laevas. Tõusva päikese poole kihutan ma üle lahke taeva. Hea ja tore on olla sinuga seal, oma lendavas laevas.	et
2009	10	325	HND	Kõverpeegli rahvas 	lyrics-hnd-koverpeegli_rahvas	1	Täna öösel sa ei maga Vaatad õuevalgustust Mõtled nutmas kas keegi on taga Igavikust igatsust Täna öösel sa ei naera Otsid kurvast lohutust Täna öösel kuud kui kaed sa Vaevu vaed ka vaevatust Tahad sa minuga osad nüüd vaheta Sinust saab mina et mängida neid Kõverpeegli rahvas iial teid ei taheta Liiga palju meenutate meid Täna öösel ma ei maga Olen mures sinu eest Sina nutad ja ma jääda ei taha Tundmatuks tundmustele Täna öösel ma ei naera Keel keeldus keeletuks Öelda armastan tundub on vaev ma Hinge heidan hingetuks Tahad sa minuga osad nüüd vaheta Sinust saab mina et mängida neid Kõverpeegli rahvas iial teid ei taheta Liiga palju meenutate meid	et
2009	11	297	Laura	Ultra 	lyrics-laura-ultra	1	Vaata vaid, õhk on jumalikku puudutust täis. Uue aja uksed ootavad sind, kui oma laule sa lood. Ragisev saund ja veidikene häälest ära kitarr. Sind ei häiri sest kiiksuga asjad ja veidrad mõtted täna kasulikud vaid on. Ja loodad et, tead nüüd mis on ultra. Ainus tunne tõeline, maailm valgeks äkki lööb, kõik muudab,kõik muudab sinu teel. Kui äikselöök, mis ootamatult jalust rabada võib, ennast üllatavalt isegi nüüd, võid luua midagi uut. Meenub aeg, kuidas kõndisid kord pilvedes pea või jalutades löödult silmad maas, unistada sa ei julgenud siis. kõik muutub........... tead nüüd mis on ultra. Ainus tunne tõeline, maailm valgeks äkki lööb, kõik muudab,kõik muudab sinu teel. Peatu ja kuula muusika su hinges on loonud sulle uue tee see on ultra, on ultra tõeline. Tea nüüd, mis on ultra ainus tunne tõeline maailm valgeks äkki lööb kõik muudab kõik muudab sinu teel Peatu ja kuula, muusika su hinges on loonud sulle uue tee see on ultra...	et
2009	12	278	Laura	Pühakute Laul 	lyrics-laura-puhakute_laul	1	Ma ei olnud endas kindel, Kas õnnelik olla võib. Sinuga koos olles teadsin, Et ükskord muutub kõik Me ei märganud, ei teadnud, Et keegi jälgib meid. Kui vaikne kaitseingel, Üks pühak ringi käib. Ref. Ta lausus meile nii, Unistusteriik on peidus teie endi südameis Pühakute laul Andku teile au, näidaku teil teed. Kui kõik on alles ees, teineteisele, Aega öelda kõike on veel ja veel. Pühakute laul, Kaitsku teie au, hinges kõlades. Keegi suudab kõike muuta, Aega peatada võib. Kui sa teaksid, kui sa näeksid, Üks pühak ringi käib. Ref. Ta lausus meile nii, Unistusteriik on peidus teie endi südameis Pühakute laul, Andku teile au, näidaku teil teed. Kui kõik on alles ees, teineteisele, Aega öelda kõike on veel ja veel. Pühakute laul, Kaitsku teie au, hinges kõlades. Kui kõik on alles ees, teineteisele, Aega öelda kõike on veel ja veel. Pühakute laul, Kaitsku teie au, näidaku teil teed.	et
2009	13	276	Violina	Sellel Ööl 	lyrics-violina-sellel_ool	1	Iga kord,kui ma mõtlen sinust, mul lendavad liblikad kõhus, ja suvi on õhus ja ma tean,et see juhtub täna, koos päikese saadame ära, ja ärkama ei pea me vara, sinuga suveööl. Sellel ööl,võib üllatusi tulla. Ja sellel ööl,kõik juhtuda võib. Püüa mind,kuid ära kaua oota. Sest liialt lühikesed on vahel, suveööd meil. Tean,et läbi võib saada kord suvi. Võib kustuda heledaim tuli. Ja lõppeda kõik,mis oli, Aga meel sellest kurvaks ei lähe. Täna veel on ju säramas tähed. Ja seda polegi vähe, sinuga suveööl. Sellel ööl,võib üllatusi tulla. Ja sellel ööl,kõik juhtuda võib. Püüa mind,kuid ära kaua oota. Sest liialt lühikesed on vahel, suveööd meil. Sellel ööl. Sellel ööl,võib üllatusi tulla. Ja sellel ööl,kõik juhtuda võib. Püüa mind,kuid ära kaua oota. Sest liialt lühikesed on vahel, suveööd meil.	et
2009	14	249	Birgit Õigemeel	See Öö 	lyrics-birgit_oigemeel-see_oo	1	see on öö kus vaid kuuled rütme see on öö kus jalg tantsib nõtke ref. keegi su käe tahtmatult siin haarab ja sa näed- muusika viib kaasa pimesi ainiti siin kõik unustada saavad kedagi midagi ja nii muusika viib kaasa sinagi minagi me end iga sammu haaval saamegi kuidagi tagasi see on öö kus aeg paigal seisab see on öö mis meid kõiki köidab Ref.	et
2009	15	240	Smilers	Tantsin Nagu Loom 	lyrics-smilers-tantsin_nagu_loom	1	Nüüd on nii, nüüd on käes. Hommikust peale on tunne, et on imelik päev. Vahet pole kuhu ma, võin ringihõljudes juhuslikult sattuda. Ükstaspuha ükstaskõik ei ole võitmine tähtis vaid tähtis on sõit. Lendan sisse ma ustest mis on lahti mu ees. Ref: Armastus on õhus see kleebib nagu moos kohe kaugelt näha et tegijad on koos. DJ pühib higi sada aastat vanad lood täna olen vaba tantsin nagu loom. Mõnel proual kindel plaan lõhnab kui lilled mesilased tulla saaks. Mõnel mehel selge see- rütm on veres mitte kätes ega jalgades. Mul on hästi mul on hea Mul pole vahet mida teised minust mõtlevad. Kell on poisike veel ja öö on kummuli ees. Ref:Armastus on õhus.... .	et
2009	16	212	Popidiot	Mängin Muusikat 	lyrics-popidiot-mangin_muusikat	1	hei sina seal! ööl või päeval tööl. aina rabeled, ei maga, ei söö. kui mure suur, sa mulle ligine. mis me küll tegime, et selg nii higine. ma ainult mängin, mängin, mängin sulle muusikat. mängin, mängin, mängin sulle muusikat. ja endiselt, mul mootor käib ja täis on paak. sees veel tiksub ka, see on fakt. hei, teie seal! kas saate aidata. ärakuulajaid, häid, vajasin ma, vajasin ma. eesmärk ühine, platsi puhtaks pühime, ja edasi rühime, hääle selgeks köhime. ma ainult mängin, mängin, mängin sulle muusikat. mängin, mängin, mängin sulle muusikat. ja endiselt, mul mootor käib ja täis on paak. sees veel tiksub ka, see on fakt. kui ära väsima peaks moosekant, luba tal veidi puhata. sa haara pill ja uus pala sisse juhata. ma ainult mängin, mängin, mängin sulle muusikat. mängin, mängin, mängin sulle muusikat. ja endiselt, mul mootor käib ja täis on paak. sees veel tiksub ka, see on fakt.	et
2009	17	203	Ott Lepland	Otsides Ma Pean Su Jälle Leidma 	lyrics-ott_lepland-otsides_ma_pean_su_leidma	1	Andesta mul sa, ainult seekord veel. Tulin ütlema: Olen mees, enam halba ei tee. Sest nii on see, otsides ma pean su jälle leidma. Ja tean ma veel - enam eal sa pettuma ei pea. Võisin eksida, oma nõrkuses. Tahan leppida. Olen mees, enam halba ei tee. Sest nii on see, otsides ma pean su jälle leidma. Ja tean ma veel - enam eal sa pettuma ei pea. Sest nii on see, otsides ma pean su jälle leidma. Ja tean ma veel - enam eal sa pettuma ei pea.	et
2009	18	196	HND	Päikesepilkajad 	lyrics-hnd-paikesepilkajad	1	Päikesepilkajad PÄIKESEPILKAJAD (Madis, Kid/Kid) PEAN MINEMA MA PEAN PEITA PELGAN PEAD MU SEKUNDEISSE TUNGISID NAD VEAN JALGU JÄRGI VEAN VETEST VEETUD VEAD VERETILGATA KUI LANGESIN MA PÕLVILI PÄIKESEPILKAJAD PÕLVILI ÖÖ IHKAJAD PÕLVILI PÄIKESEPILKAJAD TÄHEKERJUSENA TEID KUI TERVITAN SEAN MUSTA VALGEKS SEAN SELGUS SEISKUB SEAL KÕIK KAUNIS HÄVINEB KORD PEAD KÄTEL PUHKAN PEAD PEENELT PETMA PEAN MÕRKJAST ÕNNEST LÄBI TEEKOND PÕLVILI PÄIKESEPILKAJAD PÕLVILI ÖÖ IHKAJAD PÕLVILI PÄIKESEPILKAJAD TÄHEKERJUSENA TEID KUI TERVITAN	et
2009	19	193	Dj Whirl	Varjud 	lyrics-dj_whirl-varjud	1	päike suudleb kuldset kuud õhtu eel põimib kiired laintesse kuu toob varjud ning puistab tähti taeva saadab tormis eksinud laeva vaikselt varju poole vaatab temagi uskumatult silmini hing on kerge naergi naerab minuga sest päikse kullas varjuks ma Ref. leia mind siin otsi mind kaugustesse vii sest ennast peita ma ei suuda leia mind siin kui see nüüd tõesti ongi nii mu varjuks muutu jäägi nii otsin varju kuid seegi on läind kadunud koos öise kuuga hing on kerge naergi naerab minuga sest päikse kullas varjuks ma Ref. leia mind siin otsi mind kaugustesse vii sest ennast peita ma ei suuda leia mind siin kui see nüüd tõesti ongi nii mu varjuks muutu jäägi nii	et
2009	20	178	Röövel Ööbik	Kids Stuff Rokk 	lyrics-roovel_oobik-kids_stuff_rokk	1	Forget the sorrow let it fade away forget tomorrow let's start today let me take you through it let it all go roll me let me show you the glamour and gold gucci gucci gucci dolce dolce dolce versace sace sace gucci gucci gucci dolce dolce dolce versace sace sace get it on lets make a hit song its like a kid stuff promised the sunshine lets make a hit song its like a kid stuff promised the blue skies well its no good telling things are getting rough you should ease it up we had enough let me fake it through it let me make it up well I could make you number 1 kids stuff gucci gucci gucci dolce dolce dolce versace sace sace gucci gucci gucci dolce dolce dolce versace sace sace get it on lets make a hit song its like a kid stuff promised the sunshine lets make a hit song its like a kid stuff promised the blue skies hit song kid stuff promised the sunshine kids stuff its getting tough promises promises pussy pussy pussy sushi sushi sushi fussy fussy fussy pussy pussy pussy sushi sushi sushi fussy fussy fussy get it on lets make a hit song its like a kid stuff promised the sunshine lets make a hit song its like a kid stuff promised the blue skies hit song kids stuff promised the sunshine kids stuff its getting tough promises promises honey you set me up again promises promises	en
2009	21	172	Laura	Destiny 	lyrics-laura-destiny_	1	Welcome to the highest state of illusion, inside my mind. It's like a ravishing delusion, of modern times. Don't know if tomorrow, brings happiness or sorrow. No one knows the truth, but you... Tell me, is it my destiny ? To know life long before. Tomorrow's history. We are strangers and lovers, facing each other, standing at the gates of time. Do we turn back or go with the flow. We just don't know, we just don't know. Yes I know it's technological wonder, I read your mind. Who will survive ? Who torn asunder ? Try to be kind. Don't know if tomorrow, brings happiness or sorrow. Robots cannot lie, you must... Tell me, is it my destiny ? To know life long before. Tomorrow's history. We are strangers and lovers, facing each other, standing at the gates of time. Do we turn back or go with the flow. We just don't know, we just don't know. You can't fake it. You can't show it. You need to decide which way you go. You can't fake it. You can't show it. You need to decide which way you go. Tell me, is it my destiny ? To know life long before. Tomorrow's history. We are strangers and lovers, facing each other, standing at the gates of time. Do we turn back or go with the flow. We just don't know, we just don't know.	en
2009	22	168	The Sun	Täna Öösel 	lyrics-tanel_padar-tana_oosel	1	Täna öösel valvsus kaota, piiridest end vabasta Ennast kaasa lase patul pakkida Enda peakest ära vaeva, veab vool sind endaga Ikka kaasa, et homme pead saaks vaevata Ära unusta, et see on sinu õhtu Hei Nüüd on kõik, sind kui õhku neelan alla Armusõit meil jäägu lumbamatult truuks Kehakeel päästku keelepaelad valla Kahetsust nea hommikul Tõsimeelselt rikud reegleid enne veel kui viltu veab Oled suutnud põrguks muuta elu hea Pole aega enam mõelda jäänud tegudeks vaid aeg Sa ei hooli, kõik jalge alla jääma peab Ära unusta, et see on sinu õhtu Hei Nüüd on kõik, sind kui õhku neelan alla Armusõit meil jäägu lubamatult truuks Kehakeel päästku keelepaelad valla Kahetsusest oled rõõmus hommikul Nüüd on kõik, sind kui õhku neelan alla Armusõit meil jäägu lubamatult truuks Kehakeel päästku keelepaelad valla Kahetsusest oled rõõmus hommikul Hei Nüüd on kõik, sind kui õhku neelan alla Armusõit meil jäägu lubamatult truuks Kehakeel päästku keelepaelad valla Kahetsust nea hommikul	et
2009	23	158	Ines	Ükskord 	lyrics-ines-ukskord	1	Hinga südamest, nõnda sulatad mis tardund, hinga mu sees. Räägin sõnades, millest kadund pealiskaudsus, kuula mu keelt. REF: See mis kord juhtus, kaugusse taandub. Petlikult tundus, jääda nii võiks, ei soosind saatus meid. Mulle tõota, et sind näen, siis kui aeg on käes. Luba, et ükskord valmis saad, mulle luba siis, et jääd, kingi mulle päev, see viimaseks kingituseks jääb. Mitte kedagi sinu sarnast pole tundnud, püüdmatuks jäid. Pole üksindust ja ka igatsus on vaibund, tühjusse läind. REF: See mis kord juhtus, kaugusse taandub. Petlikult tundus, jääda nii võiks, ei soosind saatus meid. Mulle tõota, et sind näen, siis kui aeg on käes. Luba, et ükskord valmis saad, mulle luba siis, et jääd. Kingi mulle päev, see viimaseks kingituseks jääb. (3x)	et
